Flight	Flight Time	Entry	Data
1	774699623	105	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.101541 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 57.5969 ] degreesGroundspeed: [ 0.435773 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774713682	106	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.101541 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 57.5969 ] degreesGroundspeed: [ 0.435773 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774730557	106	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.101541 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 57.5969 ] degreesGroundspeed: [ 0.435773 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774741742	106	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.101541 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 57.5969 ] degreesGroundspeed: [ 0.435773 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774756526	107	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0416381 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 177.138 ] degreesGroundspeed: [ 0.17272 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774763780	107	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0416381 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 177.138 ] degreesGroundspeed: [ 0.17272 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774766547	107	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0416381 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 177.138 ] degreesGroundspeed: [ 0.17272 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774808522	108	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0416381 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 177.138 ] degreesGroundspeed: [ 0.17272 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774826548	108	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0416381 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 177.138 ] degreesGroundspeed: [ 0.17272 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774830527	108	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0416381 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 177.138 ] degreesGroundspeed: [ 0.17272 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774890543	109	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0950992 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 77.0982 ] degreesGroundspeed: [ 0.26651 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774930550	109	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0950992 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 77.0982 ] degreesGroundspeed: [ 0.26651 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774938542	109	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0950992 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 77.0982 ] degreesGroundspeed: [ 0.26651 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774946499	110	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0950992 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 77.0982 ] degreesGroundspeed: [ 0.26651 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774956537	110	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0950992 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 77.0982 ] degreesGroundspeed: [ 0.26651 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774968529	110	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0332849 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 17.7445 ] degreesGroundspeed: [ 0.117621 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774985688	111	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0332849 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 17.7445 ] degreesGroundspeed: [ 0.117621 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774990545	111	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0332849 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 17.7445 ] degreesGroundspeed: [ 0.117621 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775007682	111	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0332849 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 17.7445 ] degreesGroundspeed: [ 0.117621 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775030776	112	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0332849 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 17.7445 ] degreesGroundspeed: [ 0.117621 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775054574	112	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.0332849 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 17.7445 ] degreesGroundspeed: [ 0.117621 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775079968	112	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.00323185 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -15.008 ] degreesGroundspeed: [ 0.469871 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775082628	113	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.00323185 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -15.008 ] degreesGroundspeed: [ 0.469871 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775086694	113	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.00323185 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -15.008 ] degreesGroundspeed: [ 0.469871 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775124154	113	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.00323185 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -15.008 ] degreesGroundspeed: [ 0.469871 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775131727	114	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.00323185 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -15.008 ] degreesGroundspeed: [ 0.469871 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775154795	114	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.00323185 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -15.008 ] degreesGroundspeed: [ 0.469871 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775177127	114	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.034029 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -153.047 ] degreesGroundspeed: [ 0.328266 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775187061	115	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.034029 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -153.047 ] degreesGroundspeed: [ 0.328266 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775197687	115	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.034029 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -153.047 ] degreesGroundspeed: [ 0.328266 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775203702	115	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.034029 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -153.047 ] degreesGroundspeed: [ 0.328266 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775222886	116	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.034029 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -153.047 ] degreesGroundspeed: [ 0.328266 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775226173	116	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.034029 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -153.047 ] degreesGroundspeed: [ 0.328266 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775236761	116	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.034029 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -153.047 ] degreesGroundspeed: [ 0.328266 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775282891	117	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.18038 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -46.5034 ] degreesGroundspeed: [ 0.397309 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775347906	117	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.18038 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -46.5034 ] degreesGroundspeed: [ 0.397309 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775370233	117	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0188077 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 5.72646 ] degreesGroundspeed: [ 0.235306 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775401294	118	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0188077 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 5.72646 ] degreesGroundspeed: [ 0.235306 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775413853	118	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0188077 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 5.72646 ] degreesGroundspeed: [ 0.235306 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775457009	118	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0188077 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 5.72646 ] degreesGroundspeed: [ 0.235306 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775471371	119	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0154005 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -59.4369 ] degreesGroundspeed: [ 0.822841 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775479078	119	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0154005 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -59.4369 ] degreesGroundspeed: [ 0.822841 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775492035	119	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0154005 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -59.4369 ] degreesGroundspeed: [ 0.822841 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775498163	120	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0154005 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -59.4369 ] degreesGroundspeed: [ 0.822841 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775520068	120	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0154005 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -59.4369 ] degreesGroundspeed: [ 0.822841 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775558380	120	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0154005 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -59.4369 ] degreesGroundspeed: [ 0.822841 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775576994	121	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0589894 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -43.865 ] degreesGroundspeed: [ 0.472285 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775651541	121	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0589894 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -43.865 ] degreesGroundspeed: [ 0.472285 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775655563	121	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0589894 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -43.865 ] degreesGroundspeed: [ 0.472285 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	775683774	122	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0839313 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -39.3993 ] degreesGroundspeed: [ 0.340101 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
